"Subject" "Activity" "Feature" "Mean"
27 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.0608887602789628
27 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.0552177945716489
27 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.108947089653191
27 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.795853557018617
27 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.802048718989362
27 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.674128512103723
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0893066039356303
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0450414487725798
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0586254676047872
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.8210758325
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.837320211489362
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.782945588829787
27 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.627947737417819
27 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.677874152031915
27 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.627947737417819
27 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.677874152031915
27 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.70180744799867
27 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.696003354282979
27 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.694016019806117
27 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.754713306440957
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.823067662473404
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.837212879564096
27 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.681454795855319
27 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.641267840429521
27 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.715482857547872
27 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" -0.654659392263298
27 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.649506674776596
27 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.692130765962766
27 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.170304284611436
27 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" 0.0959656106490425
27 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" 0.133213659481649
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.714554678365692
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.694509658473138
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.76857445225266
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.712857956529255
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.675744794384308
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.797303408218085
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.010461749626117
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.115922114097074
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.0681591510367021
27 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.768505711292553
27 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.795433953608777
27 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.702788513114362
27 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.806288410297872
27 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.808791849202128
27 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.697147299066489
27 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.089165360111383
27 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.0526592695792021
27 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" -0.00708333609679521
27 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.667185803946808
27 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.734883056953989
27 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" 0.191781299814787
27 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.688572791044947
27 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.707531366315426
27 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.246742199214894
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.785953610106383
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.777810418832447
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" 0.0114867378614096
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.837585999827128
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.848260021656915
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.203684998121436
28 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.278703353055556
28 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0161150370805556
28 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.107331701861111
28 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.977386348333333
28 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" -0.883388240277778
28 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.9141435025
28 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.952080407777778
28 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.242391857222222
28 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.000502583416666667
28 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.989185743055556
28 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.964110675555556
28 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.954026208888889
28 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0754602253611111
28 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.00935187046583333
28 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.00493140871388889
28 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.970786960555556
28 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.93773197
28 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.973792095
28 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.0239581825638889
28 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.0732766372777778
28 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0825728194166667
28 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.8937683675
28 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.940081680277778
28 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.926823055277778
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0982477864722222
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0443324091666667
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0528028311880556
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.930824061388889
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.973969605833333
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.956361830555556
28 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.931047807777778
28 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.920540450277778
28 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.931047807777778
28 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.920540450277778
28 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.963148861111111
28 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.956959094166667
28 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.900563491666667
28 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.882077865555556
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.960689357777778
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.9571008525
28 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.972973894444444
28 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.898991983055555
28 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.941230816388889
28 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" -0.979456678055556
28 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.882369805
28 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.907151085833333
28 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.0376636360944444
28 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" -0.151625159244444
28 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" -0.134093001
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.970337743333333
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.939412647222222
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.969205034444444
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.974132350555556
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.940321466111111
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.977166245
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" 0.167071378472222
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.35282484325
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.105944926666667
28 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.888632713055556
28 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.948829878611111
28 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.927846620555556
28 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.896522447777778
28 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.935858857222222
28 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.93331036
28 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.341495244691667
28 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.385751644833333
28 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" -0.203116240583333
28 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.930827828333333
28 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.926847452777778
28 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" -0.128525068845833
28 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.955693860555556
28 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.957644796944444
28 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.159330043997222
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.913463743055556
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.883359666666667
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.329541131277778
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.960083185277778
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.956183523055556
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" -0.122019723863889
28 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.277410737601156
28 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0194902247165029
28 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.109958416932948
28 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.614877228149133
28 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.541424993053757
28 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.662065359682081
28 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.589608211734104
28 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.137712704138728
28 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.0518302658991329
28 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.972280128815029
28 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.959975967947977
28 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.945414017080925
28 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0812742221676301
28 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.014287589997948
28 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" 0.00142305865252601
28 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.650643099768208
28 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.621850957736994
28 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.782878748150289
28 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0687141990412428
28 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0444287535851416
28 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.102740942106647
28 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.724306349322543
28 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.720601548742775
28 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.64304630414422
28 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.0870677379820809
28 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0448456255258093
28 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0615968239890751
28 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.698633879
28 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.809543090722543
28 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.750340343612717
28 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.576630299640173
28 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.606197261037861
28 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.576630299640173
28 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.606197261037861
28 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.660949904982659
28 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.659688393802601
28 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.622316402677457
28 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.693152305825723
28 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.771461998398844
28 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.789989686763006
28 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.62098476916763
28 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.552255790906069
28 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.691609999546243
28 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.613300310144509
28 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.565222218379422
28 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.673773588699422
28 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-X" -0.236647090411272
28 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Y" -0.0562375995702312
28 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Z" 0.0349153773265896
28 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.657214833759249
28 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.642761437410694
28 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.759278022939306
28 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.675974761447977
28 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.625154297265029
28 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.805541427890173
28 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.0551522798179191
28 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.269732389819627
28 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.128154031835405
28 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.652062037369942
28 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.726075332947977
28 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.647051521538439
28 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.748037645895954
28 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.720526336271676
28 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.676046523412139
28 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.131891066330289
28 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.258633494062139
28 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.0778903468810116
28 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.597334562684393
28 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.673078611482948
28 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" 0.0332396973545087
28 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.646268185660983
28 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.680276399187861
28 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.175096213699422
28 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.719642186186127
28 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.729262352742775
28 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.101509980889855
28 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.79094215982659
28 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.804117697601156
28 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.0104774016828902
29 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.279111521944767
29 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.018471953048314
29 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.108675612269477
29 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.574295395364826
29 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.598400275636657
29 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.606461283926453
29 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.683067625610465
29 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" 0.115489757911628
29 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.208215370043721
29 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.973282885843023
29 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.964643161017442
29 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.941621790232558
29 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0788382324713372
29 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.00900161248883721
29 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.00355290542467733
29 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.623456414216366
29 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.635499779848779
29 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.793746797790698
29 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0101831910869331
29 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0882883296441861
29 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.0881626266546221
29 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.73469927369157
29 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.634569173421512
29 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.713864583982558
29 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.100707751809855
29 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0464322029527616
29 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.052785999031686
29 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.736117664139535
29 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.853639613139535
29 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.770221314302326
29 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.553585593347965
29 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.579067216088081
29 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.553585593347965
29 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.579067216088081
29 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.664538060484884
29 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.620472049862791
29 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.602228993700349
29 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.653732301592151
29 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.802293906366279
29 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.840156364186047
29 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.579901000186134
29 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.587686308146221
29 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.680547675465116
29 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.5727879490375
29 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.630978844851831
29 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.602550925183721
29 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-X" -0.165350787567733
29 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Y" 0.128076957523023
29 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Z" 0.0886270605992151
29 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.629875853152035
29 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.641289075786337
29 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.768433928313954
29 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.651564188964826
29 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.655526116655523
29 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.818292780813954
29 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" 0.0107764076990698
29 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.0815611305061628
29 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.00952646181569767
29 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.685747413486628
29 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.735972301656977
29 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.689221357718023
29 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.752567831707849
29 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.588857987485174
29 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.749163172296512
29 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" 0.00201044246625
29 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.253940049719767
29 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" 0.0203516079320058
29 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.589294014734302
29 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.639314176054942
29 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" 0.162765300930698
29 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.609879937469099
29 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.636434470547384
29 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.227450813250137
29 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.722018434984302
29 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.671454324368401
29 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.0446469221483721
29 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.840464164156977
29 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.851462426569767
29 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.212434137252471
30 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.276305836721932
30 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0175856077340209
30 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.10589355727859
30 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.615890785389034
30 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.519047387875457
30 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.522643273772115
30 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.696858200678851
30 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" 0.0512698188974987
30 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.184343178348037
30 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.974319118563969
30 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.952288292767624
30 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.92943263464752
30 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0734799270148825
30 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.00730438257971279
30 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.000653871890373369
30 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.679007254150131
30 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.6607705539047
30 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.781644485013055
30 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0354229280326632
30 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0717482452402089
30 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.0834544586693995
